iteration,time_sec,hvm_busy_cores,hvm_cores,primary_busy_cores,primary_cores,primary_cores_mask,system_busy_mask_raw,f_min,f_max,f_avg,f_stddev,f_med,pred_peak,upper_bound,cpu_max,overpredicted,safeguard,feedback_max,update_model
11,0.537,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.160000,0.504381,0,3,3,3,0,0,3,1
11,0.542,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.100000,0.435890,0,3,3,3,0,0,3,1
11,0.547,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000110,0,3,0.180000,0.622575,0,3,3,3,0,0,3,1
11,0.552,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000110,0,3,0.110000,0.444860,0,3,3,3,0,0,3,1
11,0.557,1,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000001000000000000000000110,0,3,0.120000,0.430813,0,3,3,3,0,0,3,1
11,0.562,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000110,0,3,0.120000,0.474974,0,3,3,3,0,0,3,1
11,0.567,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000110,0,3,0.160000,0.578273,0,3,3,3,0,0,3,1
11,0.572,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000110,0,3,0.160000,0.523832,0,3,3,3,0,0,3,1
11,0.577,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000110,0,3,0.220000,0.686731,0,3,3,3,0,0,3,1
11,0.582,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000110,0,2,0.100000,0.387298,0,3,3,2,1,0,3,1
11,0.587,1,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000001000000000000000000011,0,3,0.140000,0.490306,0,3,3,3,0,0,3,1
11,0.592,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.180000,0.572364,0,3,3,3,0,0,3,1
11,0.597,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000011,0,3,0.240000,0.649923,0,3,3,3,0,0,3,1
11,0.602,1,9,1,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000100000001000000000111,0,3,0.510000,0.685493,0,3,3,3,0,0,3,1
11,0.607,1,9,1,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000100000001000000000011,1,3,1.120000,0.354401,1,3,3,3,0,0,3,1
11,0.612,0,9,1,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000001000000000111,1,3,1.130000,0.416053,1,3,3,3,0,0,3,1
11,0.617,0,9,1,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000001000000000110,1,3,1.160000,0.484149,1,3,3,3,0,0,3,1
11,0.622,1,9,1,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000100000000010000000000111,1,3,1.200000,0.424264,1,3,3,3,0,0,3,1
11,0.628,0,9,3,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000111000000000110,1,3,1.720000,0.837616,1,3,4,3,0,0,3,1
12,0.644,1,8,3,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000100001110000000000111,1,4,1.590000,0.775822,1,4,4,4,0,0,4,1
12,0.649,0,8,1,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000001000000000000111,1,4,1.490000,0.806164,1,4,4,4,0,0,4,1
12,0.654,1,8,1,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000100000010000000000111,1,4,1.540000,0.876584,1,4,4,4,0,0,4,1
12,0.659,1,8,1,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000100000010000000000111,1,4,1.140000,0.490306,1,4,4,4,0,0,4,1
12,0.664,0,8,2,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000000110000000000011,1,4,1.450000,0.841130,1,4,4,4,0,0,4,1
12,0.669,1,8,1,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000100000001000000000110,1,4,1.870000,0.945040,2,4,4,4,0,0,4,1
12,0.674,1,8,4,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000100001111000000000110,1,4,1.690000,0.934826,1,4,5,4,0,0,4,1
13,0.690,0,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,5,0.160000,0.659090,0,4,4,5,0,0,5,1
14,0.707,0,8,2,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000001001000000000111,0,3,0.191919,0.630484,0,3,3,3,1,0,5,1
15,0.723,3,9,2,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000100010100101000000000011,0,3,0.170000,0.548726,0,3,3,3,0,0,5,1
