iteration,time_sec,hvm_busy_cores,hvm_cores,primary_busy_cores,primary_cores,primary_cores_mask,system_busy_mask_raw,f_min,f_max,f_avg,f_stddev,f_med,pred_peak,upper_bound,cpu_max,overpredicted,safeguard,feedback_max,update_model
45,1.896,0,2,0,10,0000000000000000000000000000000000000000001111111111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,2,0.130000,0.461628,0,6,6,2,1,0,7,1
46,1.912,0,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.090000,0.426497,0,6,6,3,1,0,7,1
46,1.927,0,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,5,0.130000,0.626977,0,6,6,5,1,0,7,1
46,1.942,0,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.110000,0.487750,0,6,6,3,1,0,7,1
46,1.957,0,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.080000,0.416653,0,6,6,3,1,0,7,1
46,1.972,0,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,6,0.160000,0.796492,0,0,11,6,0,1,7,1
47,1.988,0,1,0,11,0000000000000000000000000000000000000000011111111111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.080000,0.391918,0,7,7,3,1,0,7,1
48,2.004,0,5,0,7,0000000000000000000000000000000000000000000001111111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,4,0.150000,0.606218,0,7,7,4,1,0,7,1
48,2.019,0,5,0,7,0000000000000000000000000000000000000000000001111111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,2,0.090909,0.350783,0,5,5,2,1,0,7,1
49,2.035,0,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.090000,0.426497,0,5,5,3,1,0,7,1
49,2.050,1,7,1,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000000000100100000000000111,0,3,0.130000,0.522590,0,4,4,3,1,0,7,1
50,2.067,0,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.070000,0.380920,0,4,4,3,1,0,7,1
50,2.082,0,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.130000,0.522590,0,4,4,3,1,0,7,1
50,2.097,0,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.110000,0.487750,0,4,4,3,1,0,7,1
50,2.112,0,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.110000,0.507839,0,3,3,3,1,0,7,1
51,2.128,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.150000,0.572276,0,0,6,3,0,1,7,1
52,2.144,0,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,4,0.140000,0.583438,0,4,4,4,1,0,7,1
53,2.160,0,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,2,0.110000,0.421782,0,4,4,2,1,0,7,1
53,2.175,1,8,3,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000101011000000000111,0,3,0.130000,0.503090,0,4,4,3,1,0,7,1
53,2.190,1,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000010000000000000000111,0,3,0.110000,0.466798,0,4,4,3,1,0,7,1
53,2.205,0,8,1,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000000010000000000111,0,3,0.100000,0.412311,0,4,4,3,1,0,7,1
53,2.221,0,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,2,0.080000,0.337046,0,4,4,2,1,0,7,1
53,2.236,0,8,1,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000000100000000000111,0,3,0.130000,0.522590,0,4,4,3,1,0,7,1
53,2.251,1,8,2,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000010000110000000000111,0,3,0.120000,0.474974,0,4,4,3,1,0,7,1
53,2.266,0,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.110000,0.466798,0,4,4,3,1,0,7,1
53,2.281,0,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,4,0.140000,0.548088,0,0,8,4,0,1,7,1
